,poi_fsq_id,poi_name,category_id,category_name,poi_distance,poi_address,station_id
16,5180fc8f498e208c87524a1e,Bodega Carol,13006,Beer Bar,460,"Calle Aragó, 558",de0e8ba6e1c44e2b7c452a639777e19a
17,5180fc8f498e208c87524a1e,Bodega Carol,13065,Restaurant,460,"Calle Aragó, 558",de0e8ba6e1c44e2b7c452a639777e19a
18,5180fc8f498e208c87524a1e,Bodega Carol,13387,Winery,460,"Calle Aragó, 558",de0e8ba6e1c44e2b7c452a639777e19a
0,54fac2e3498e37b1c9715d12,Sifón Sifón,13347,Tapas Restaurant,80,"Gran Vía de Les Corts Catalanes, 1115",f28ea408c98c269ec16dd1a110ba77cc
1,4cd26751f4bfb1f777c1352f,Mercat de Sant Martí,17065,Farmers Market,158,"Calle Puigcerdà, 206-212",f28ea408c98c269ec16dd1a110ba77cc
2,4cd26751f4bfb1f777c1352f,Mercat de Sant Martí,17069,Grocery Store,158,"Calle Puigcerdà, 206-212",f28ea408c98c269ec16dd1a110ba77cc
3,4b533fb3f964a5200c9427e3,Plaça de la Palmera,16041,Plaza,178,"Carrer del Maresme, 220-230",f28ea408c98c269ec16dd1a110ba77cc
4,4e0ccb5352b1289d118b10f5,Caprabo,17069,Grocery Store,356,"Rambla de Guipúscoa, 116-120",f28ea408c98c269ec16dd1a110ba77cc
5,4b9249c7f964a52047f033e3,Bar Bodega,13025,Wine Bar,487,"Pere IV, 460",f28ea408c98c269ec16dd1a110ba77cc
6,4b9249c7f964a52047f033e3,Bar Bodega,13065,Restaurant,487,"Pere IV, 460",f28ea408c98c269ec16dd1a110ba77cc
7,4c703272b5a5236a52894f52,La Cantonada de Prim,13347,Tapas Restaurant,286,"Rambla de Prim, 160",f28ea408c98c269ec16dd1a110ba77cc
8,4dc27e05d22dd7df9aa92ddf,Correos,12075,Post Office,359,"Guipuzcoa, 119",f28ea408c98c269ec16dd1a110ba77cc
9,4da093d7b787a1cd5a638410,Caprabo,17069,Grocery Store,293,"Rambla Prim, 139",f28ea408c98c269ec16dd1a110ba77cc
10,4d023cc36b0c236abe65ada2,Komkal,17076,Liquor Store,525,"Pere IV, 403-415",f28ea408c98c269ec16dd1a110ba77cc
11,4ba3da90f964a520c66638e3,Bar Lafuente,13003,Bar,581,"Corts Catalanes, 1179-1181",f28ea408c98c269ec16dd1a110ba77cc
12,4ba3da90f964a520c66638e3,Bar Lafuente,13065,Restaurant,581,"Corts Catalanes, 1179-1181",f28ea408c98c269ec16dd1a110ba77cc
0,5167d640e4b01b7047811e16,Mercadona,17069,Grocery Store,80,"Passeig Zona Franca, 32",4adedd174616ff28ded24a9ad859660f
1,4cc6c597f49676b01a2d74d5,Mai Ona,13003,Bar,141,Passeig Zona Franca 35-39,4adedd174616ff28ded24a9ad859660f
2,4cc6c597f49676b01a2d74d5,Mai Ona,13345,Spanish Restaurant,141,Passeig Zona Franca 35-39,4adedd174616ff28ded24a9ad859660f
3,4d99b7fe61a3a1cd10f4e942,Perancho,13302,Mediterranean Restaurant,183,"Sovelles, 31-33",4adedd174616ff28ded24a9ad859660f
4,5553533d498e78942a22f3d2,Blaumarí,13345,Spanish Restaurant,237,"Calle Mare de Deu del Port, 88",4adedd174616ff28ded24a9ad859660f
5,5c8bb07d250cab002c06cb28,A l’alba,13065,Restaurant,243,"Mare de Déu del Port, 86",4adedd174616ff28ded24a9ad859660f
6,5fff5eadf5be3e05547156a4,Adrianshospitality,13065,Restaurant,283,"Calle Ferrocariles Catalanes, 154",4adedd174616ff28ded24a9ad859660f
7,4b90de95f964a5205e9a33e3,BAUHAUS Barcelona,17085,Housewares Store,425,"Paseo de la Zona Franca, 123",4adedd174616ff28ded24a9ad859660f
8,0d8672da4b074519a36c78df,Carnsb,17059,Butcher,325,"Mercabarna Zona Franca, 10",4adedd174616ff28ded24a9ad859660f
9,0d8672da4b074519a36c78df,Carnsb,17077,Meat and Seafood Store,325,"Mercabarna Zona Franca, 10",4adedd174616ff28ded24a9ad859660f
10,3148f7645d6b4359bcdc908b,Wanner y Vinyas,11028,Construction,363,"Núm. Quaranta-Tres Zona Franca, 8",4adedd174616ff28ded24a9ad859660f
11,dcd6238250254f7e498edccf,Frigorificos Delfin,11120,Manufacturer,363,"Mercabarna Zona Franca, 6",4adedd174616ff28ded24a9ad859660f
0,54bab0bc498ee6c3dd5022fc,La Cholita,13347,Tapas Restaurant,240,"Felip II, 244",026153e8343ea0aa59a299ddc55f1883
1,5564e53a498e934b7a9d9189,Enigma,10000,Arts and Entertainment,202,"Carrer de Les Acàcies, 38",026153e8343ea0aa59a299ddc55f1883
2,4efeffeb9a520dfd658d1b94,Panes Creativos,13002,Bakery,312,"Plaça Garrigó, 5",026153e8343ea0aa59a299ddc55f1883
3,4efeffeb9a520dfd658d1b94,Panes Creativos,13065,Restaurant,312,"Plaça Garrigó, 5",026153e8343ea0aa59a299ddc55f1883
4,50fed3ffebca0f5e6e538552,Santos Ochoa Barcelona,17018,Bookstore,360,"Passeig de Fabra I Puig, 165",026153e8343ea0aa59a299ddc55f1883
5,4f7d904410810a8701fd9672,TocaTeca,13347,Tapas Restaurant,428,"Garcilaso, 172",026153e8343ea0aa59a299ddc55f1883
6,4e64c830e4cdf1e2c048b2b2,Can Meli,13338,Seafood Restaurant,439,"Arnau D'Oms, 45",026153e8343ea0aa59a299ddc55f1883
7,4e64c830e4cdf1e2c048b2b2,Can Meli,13347,Tapas Restaurant,439,"Arnau D'Oms, 45",026153e8343ea0aa59a299ddc55f1883
8,4befed1cc601a593bf14c3d1,Bodega Luis,13347,Tapas Restaurant,466,"Calle Pinar del Río, 74",026153e8343ea0aa59a299ddc55f1883
9,4befed1cc601a593bf14c3d1,Bodega Luis,13387,Winery,466,"Calle Pinar del Río, 74",026153e8343ea0aa59a299ddc55f1883
10,4b96c0c1f964a5204ce234e3,Coctelería Torre Rosa,13009,Cocktail Bar,502,"Francesc Tàrrega, 22",026153e8343ea0aa59a299ddc55f1883
11,526d0bbd11d2c8b32caf314f,Cuina Melitón,13039,Deli,541,"Arnau D'Oms, 64",026153e8343ea0aa59a299ddc55f1883
12,4b60cc94f964a52043fa29e3,2D2Dspuma,13003,Bar,507,"Manigua, 8",026153e8343ea0aa59a299ddc55f1883
13,4b60cc94f964a52043fa29e3,2D2Dspuma,13029,Brewery,507,"Manigua, 8",026153e8343ea0aa59a299ddc55f1883
14,4b60cc94f964a52043fa29e3,2D2Dspuma,13145,Fast Food Restaurant,507,"Manigua, 8",026153e8343ea0aa59a299ddc55f1883
0,4e6208c12271573ad76c5da7,Gasch Cansaladers,17059,Butcher,98,"Calle Garrotxa, 17",790df2a3ab9214fa167cefd9b4933ec2
1,4e6208c12271573ad76c5da7,Gasch Cansaladers,17069,Grocery Store,98,"Calle Garrotxa, 17",790df2a3ab9214fa167cefd9b4933ec2
2,4e6208c12271573ad76c5da7,Gasch Cansaladers,17077,Meat and Seafood Store,98,"Calle Garrotxa, 17",790df2a3ab9214fa167cefd9b4933ec2
3,4b96c0c1f964a5204ce234e3,Coctelería Torre Rosa,13009,Cocktail Bar,103,"Francesc Tàrrega, 22",790df2a3ab9214fa167cefd9b4933ec2
4,4b60cc94f964a52043fa29e3,2D2Dspuma,13003,Bar,101,"Manigua, 8",790df2a3ab9214fa167cefd9b4933ec2
5,4b60cc94f964a52043fa29e3,2D2Dspuma,13029,Brewery,101,"Manigua, 8",790df2a3ab9214fa167cefd9b4933ec2
6,4b60cc94f964a52043fa29e3,2D2Dspuma,13145,Fast Food Restaurant,101,"Manigua, 8",790df2a3ab9214fa167cefd9b4933ec2
7,4cc737a806c25481759ca647,Río Dragón,13099,Chinese Restaurant,144,"Carrer de l'Oblit, 3",790df2a3ab9214fa167cefd9b4933ec2
8,4bfa776f8d30d13a69960318,La Gamba,13345,Spanish Restaurant,155,"Plaça de Maragall, 13",790df2a3ab9214fa167cefd9b4933ec2
9,4befed1cc601a593bf14c3d1,Bodega Luis,13347,Tapas Restaurant,154,"Calle Pinar del Río, 74",790df2a3ab9214fa167cefd9b4933ec2
10,4befed1cc601a593bf14c3d1,Bodega Luis,13387,Winery,154,"Calle Pinar del Río, 74",790df2a3ab9214fa167cefd9b4933ec2
11,4f7d904410810a8701fd9672,TocaTeca,13347,Tapas Restaurant,220,"Garcilaso, 172",790df2a3ab9214fa167cefd9b4933ec2
12,5765268e498e5cb9011ffe83,Collonut,13025,Wine Bar,226,"Carrer D'Olesa, 7",790df2a3ab9214fa167cefd9b4933ec2
13,5765268e498e5cb9011ffe83,Collonut,13057,Gastropub,226,"Carrer D'Olesa, 7",790df2a3ab9214fa167cefd9b4933ec2
14,5765268e498e5cb9011ffe83,Collonut,13347,Tapas Restaurant,226,"Carrer D'Olesa, 7",790df2a3ab9214fa167cefd9b4933ec2
15,57dc2947498ee91be8edc91b,Mezzé,13031,Burger Joint,284,"Calle de Pinar del Río, 5",790df2a3ab9214fa167cefd9b4933ec2
16,57dc2947498ee91be8edc91b,Mezzé,13145,Fast Food Restaurant,284,"Calle de Pinar del Río, 5",790df2a3ab9214fa167cefd9b4933ec2
17,5564e53a498e934b7a9d9189,Enigma,10000,Arts and Entertainment,418,"Carrer de Les Acàcies, 38",790df2a3ab9214fa167cefd9b4933ec2
0,4cec30da057e5481252d2152,La Vitamínica de Horta,13377,Vegan and Vegetarian Restaurant,54,"Pg. Maragall, 413",6862769769ff575bde387fa0dfe64d91
1,52a37d4b11d2c18af2f3eae0,VinoMio,13029,Brewery,181,"Carrer del Tajo, 19",6862769769ff575bde387fa0dfe64d91
2,52a37d4b11d2c18af2f3eae0,VinoMio,13347,Tapas Restaurant,181,"Carrer del Tajo, 19",6862769769ff575bde387fa0dfe64d91
3,4c3f61f3ff711b8dacd60e05,Txetxu Taberna,13065,Restaurant,183,"Tajo, 29",6862769769ff575bde387fa0dfe64d91
4,4d5ee116338bb60cbff014bd,Samba Brasil Horta,13018,Pub,181,,6862769769ff575bde387fa0dfe64d91
5,4d8ddc8f6174a0939cb9b9e3,Bodega Massana,13003,Bar,243,"Horta, 1",6862769769ff575bde387fa0dfe64d91
6,4d8ddc8f6174a0939cb9b9e3,Bodega Massana,13347,Tapas Restaurant,243,"Horta, 1",6862769769ff575bde387fa0dfe64d91
7,4d8ddc8f6174a0939cb9b9e3,Bodega Massana,13387,Winery,243,"Horta, 1",6862769769ff575bde387fa0dfe64d91
8,51bccc54498e4bed52d83a7f,Bar Restaurant la Columna,13345,Spanish Restaurant,288,"Calle Pintor Mir, 13-15",6862769769ff575bde387fa0dfe64d91
9,4bc04d28461576b02bfc7932,Mercat d'Horta,17059,Butcher,328,"Calle Tajo, 75",6862769769ff575bde387fa0dfe64d91
10,4bc04d28461576b02bfc7932,Mercat d'Horta,17069,Grocery Store,328,"Calle Tajo, 75",6862769769ff575bde387fa0dfe64d91
11,4bdc819603be20a1d6a7849b,Quimet d'Horta,13003,Bar,322,"Plaça D'Eivissa, 10",6862769769ff575bde387fa0dfe64d91
12,4bdc819603be20a1d6a7849b,Quimet d'Horta,13334,Sandwich Spot,322,"Plaça D'Eivissa, 10",6862769769ff575bde387fa0dfe64d91
13,4bdc819603be20a1d6a7849b,Quimet d'Horta,13347,Tapas Restaurant,322,"Plaça D'Eivissa, 10",6862769769ff575bde387fa0dfe64d91
14,4c6ed68e9c6d6dcbf4afcd7a,Don Bratwurst,13165,German Restaurant,376,"Passeig Fabra I Puig, 374",6862769769ff575bde387fa0dfe64d91
15,4dab1837a86e771ea731bc98,La Crema,13029,Brewery,467,"Calle Dante Alighieri, 77",6862769769ff575bde387fa0dfe64d91
16,4dab1837a86e771ea731bc98,La Crema,13034,Café,467,"Calle Dante Alighieri, 77",6862769769ff575bde387fa0dfe64d91
17,4dab1837a86e771ea731bc98,La Crema,13065,Restaurant,467,"Calle Dante Alighieri, 77",6862769769ff575bde387fa0dfe64d91
0,4adcda60f964a520a54421e3,Real Club de Tenis Barcelona,18065,Sports Club,219,"Bosch I Gimpera, 5",670661fba74c24adc1778757b3388588
1,501eee22e4b062004c069a67,Monserat,16019,Hiking Trail,206,,670661fba74c24adc1778757b3388588
2,4ca72782931bb60cef199ae2,El Mato de Pedralbes,13302,Mediterranean Restaurant,216,"Calle Bisbe Català, 10",670661fba74c24adc1778757b3388588
3,4ca72782931bb60cef199ae2,El Mato de Pedralbes,13347,Tapas Restaurant,216,"Calle Bisbe Català, 10",670661fba74c24adc1778757b3388588
4,4d7b5ec5136bf04d8a8a4a8d,Palau Reial de Pedralbes,10027,Museum,579,"Avenida Diagonal, 686",670661fba74c24adc1778757b3388588
5,4d569cfee7f1a1cd64b508a5,Jardins de la Vil·la Amèlia,16032,Park,628,Carrer de Santa Amèlia,670661fba74c24adc1778757b3388588
6,567082a2498e9b15cd5afd94,Santa Clara,13065,Restaurant,706,"Carrer Jiménez I Iglesias, 11",670661fba74c24adc1778757b3388588
7,4c8f7b51ad70a1436af0910f,Jardins del Palau de Pedralbes,16032,Park,777,"Avinguda Diagonal, 686",670661fba74c24adc1778757b3388588
8,4b2e2463f964a520f8dc24e3,Dole,13003,Bar,816,"Manuel de Falla, 16-18",670661fba74c24adc1778757b3388588
9,4b2e2463f964a520f8dc24e3,Dole,13034,Café,816,"Manuel de Falla, 16-18",670661fba74c24adc1778757b3388588
10,4b2e2463f964a520f8dc24e3,Dole,13065,Restaurant,816,"Manuel de Falla, 16-18",670661fba74c24adc1778757b3388588
11,4fa4cf65e4b01acec37173eb,Foix de Sarrià,13002,Bakery,917,"Plaça de Sarrià, 12-13",670661fba74c24adc1778757b3388588
12,4fa4cf65e4b01acec37173eb,Foix de Sarrià,13042,Cupcake Shop,917,"Plaça de Sarrià, 12-13",670661fba74c24adc1778757b3388588
13,4fa4cf65e4b01acec37173eb,Foix de Sarrià,13065,Restaurant,917,"Plaça de Sarrià, 12-13",670661fba74c24adc1778757b3388588
14,4b55d3f8f964a520cdf127e3,Bar Tomás,13006,Beer Bar,809,"Calle Major de Sarrià, 49",670661fba74c24adc1778757b3388588
15,4b55d3f8f964a520cdf127e3,Bar Tomás,13347,Tapas Restaurant,809,"Calle Major de Sarrià, 49",670661fba74c24adc1778757b3388588
0,4dc6c758b0fb5556cd11aad0,Plaça Pius XII,16041,Plaza,109,,094eb7b65cdf38f3f7abd6fe76833690
1,50d85d40e4b0b55bccb2ce90,La Pizzeria d'Arana,13064,Pizzeria,194,"Sabino Arana, 38",094eb7b65cdf38f3f7abd6fe76833690
2,5c1e69366e69af0025572dd1,D'street Poke,13193,Poke Restaurant,201,"Calle Sabino Arana, 36",094eb7b65cdf38f3f7abd6fe76833690
3,567082a2498e9b15cd5afd94,Santa Clara,13065,Restaurant,266,"Carrer Jiménez I Iglesias, 11",094eb7b65cdf38f3f7abd6fe76833690
4,4c9bc5940313370424454fd5,Central Park Barcelona,13057,Gastropub,266,"Pedro I Pons, 11",094eb7b65cdf38f3f7abd6fe76833690
5,4c9bc5940313370424454fd5,Central Park Barcelona,13302,Mediterranean Restaurant,266,"Pedro I Pons, 11",094eb7b65cdf38f3f7abd6fe76833690
6,4efc2e582c5b0c24c9fd7d2a,Plaça de la Reina Maria Cristina,16041,Plaza,283,,094eb7b65cdf38f3f7abd6fe76833690
7,4dea5d5de4cdc079f4816e4b,El Corte Inglés,17033,Department Store,404,,094eb7b65cdf38f3f7abd6fe76833690
8,4baa086df964a52044453ae3,Jardins de la Maternitat,16032,Park,368,"Travessera de Les Corts, 131-159",094eb7b65cdf38f3f7abd6fe76833690
9,55486f27498e0f1cf0245870,El Corte Inglés,17033,Department Store,364,"Avenida Diagonal, 617",094eb7b65cdf38f3f7abd6fe76833690
10,4c8f7b51ad70a1436af0910f,Jardins del Palau de Pedralbes,16032,Park,472,"Avinguda Diagonal, 686",094eb7b65cdf38f3f7abd6fe76833690
0,4e2c4a58227197a112e23223,Pizzeria el Corner de Montbau,13064,Pizzeria,216,"Plaça Zurbarán, 1",c1e818c978c673efb4fb8da5e7e51791
1,4e2c4a58227197a112e23223,Pizzeria el Corner de Montbau,13070,Argentinian Restaurant,216,"Plaça Zurbarán, 1",c1e818c978c673efb4fb8da5e7e51791
2,4f0c2752e4b0e4e35bd4c3be,Camp Hebron-Teixonera,18064,Soccer Field,325,"Carrer de la Granja Vella, 8",c1e818c978c673efb4fb8da5e7e51791
3,4adcda61f964a520a94421e3,Centre Municipal de Tennis Vall d'Hebron,18047,Tennis Court,156,"Passeig de la Vall D'Hebron, 178",c1e818c978c673efb4fb8da5e7e51791
4,4c8b7e17e51e6dcb37a172de,Casa Ovidio,13338,Seafood Restaurant,379,"Calle Juan de Mena, 1",c1e818c978c673efb4fb8da5e7e51791
5,4c8b7e17e51e6dcb37a172de,Casa Ovidio,13345,Spanish Restaurant,379,"Calle Juan de Mena, 1",c1e818c978c673efb4fb8da5e7e51791
6,4e4d1d837d8bdc6f3359de4c,Restaurant xinès Jardín J.L,13099,Chinese Restaurant,319,"Calle Pare Mariana, 21",c1e818c978c673efb4fb8da5e7e51791
7,4bb4ff35eb6dd13a4da196e4,Els Mistos,13065,Restaurant,370,"Juan de Mena, 1-3",c1e818c978c673efb4fb8da5e7e51791
8,4e9888802c5b827059f0ce3b,Acfa,10051,Stadium,311,,c1e818c978c673efb4fb8da5e7e51791
9,4d500e08d7eaa1439b99630f,Master Cerrajeros,11115,Locksmith,351,"Plaza Montbau, 7",c1e818c978c673efb4fb8da5e7e51791
10,4ce6b9a9e1eeb60c8b9a98ae,Roc Nature,11070,Massage Clinic,522,Calle Judea Nº13,c1e818c978c673efb4fb8da5e7e51791
11,4adcda55f964a5200d4321e3,Can Travi Nou,13155,Catalan Restaurant,729,"Calle Jorge Manrique, s/n",c1e818c978c673efb4fb8da5e7e51791
12,4adcda55f964a5200d4321e3,Can Travi Nou,13302,Mediterranean Restaurant,729,"Calle Jorge Manrique, s/n",c1e818c978c673efb4fb8da5e7e51791
13,4adcda55f964a5200d4321e3,Can Travi Nou,13338,Seafood Restaurant,729,"Calle Jorge Manrique, s/n",c1e818c978c673efb4fb8da5e7e51791
0,4dea5d5de4cdc079f4816e4b,El Corte Inglés,17033,Department Store,175,,16a291fb985a60b7b1a195e5a20fd7f8
1,4d00dfa00457b1f793933378,Leku,13302,Mediterranean Restaurant,167,"Calle Joan Güell, 189",16a291fb985a60b7b1a195e5a20fd7f8
2,4d00dfa00457b1f793933378,Leku,13338,Seafood Restaurant,167,"Calle Joan Güell, 189",16a291fb985a60b7b1a195e5a20fd7f8
3,4d00dfa00457b1f793933378,Leku,13345,Spanish Restaurant,167,"Calle Joan Güell, 189",16a291fb985a60b7b1a195e5a20fd7f8
4,53da9876498e9839fb46b918,Setze,13065,Restaurant,218,"Galileu, 316",16a291fb985a60b7b1a195e5a20fd7f8
5,55e6ccca498e525119f14934,La Pimpa Pizzeria,13064,Pizzeria,233,"Calle Europa, 24",16a291fb985a60b7b1a195e5a20fd7f8
6,55e6ccca498e525119f14934,La Pimpa Pizzeria,13236,Italian Restaurant,233,"Calle Europa, 24",16a291fb985a60b7b1a195e5a20fd7f8
7,4c9e51feca44236a56b22999,Can Fusté,13338,Seafood Restaurant,215,"Gran Vía Carlos III, 50-52",16a291fb985a60b7b1a195e5a20fd7f8
8,4c9e51feca44236a56b22999,Can Fusté,13345,Spanish Restaurant,215,"Gran Vía Carlos III, 50-52",16a291fb985a60b7b1a195e5a20fd7f8
9,5714a7b5498e5f702a26dc18,Brooklyn cafe,13034,Café,239,"Calle D'Europa, 28",16a291fb985a60b7b1a195e5a20fd7f8
10,5714a7b5498e5f702a26dc18,Brooklyn cafe,13065,Restaurant,239,"Calle D'Europa, 28",16a291fb985a60b7b1a195e5a20fd7f8
11,55486f27498e0f1cf0245870,El Corte Inglés,17033,Department Store,237,"Avenida Diagonal, 617",16a291fb985a60b7b1a195e5a20fd7f8
12,5a19ebfbbb8d364038ba08fb,Alive,13377,Vegan and Vegetarian Restaurant,304,"Travessera de Les Corts, 180",16a291fb985a60b7b1a195e5a20fd7f8
13,4bd41a86b221c9b66d0bdbd0,Plaça de la Concòrdia,16041,Plaza,314,,16a291fb985a60b7b1a195e5a20fd7f8
14,59d136e52955133c18861fb9,La Llibreria,13009,Cocktail Bar,339,"Doctor Ibáñez, 24",16a291fb985a60b7b1a195e5a20fd7f8
15,59d136e52955133c18861fb9,La Llibreria,13065,Restaurant,339,"Doctor Ibáñez, 24",16a291fb985a60b7b1a195e5a20fd7f8
0,58d408dfdebdf6693d98a238,Garage Beer Co,13029,Brewery,238,"Carrer de Sant Adrià, 66",97a2d55faca5f8980ed77f15bed3427a
1,58d408dfdebdf6693d98a238,Garage Beer Co,13065,Restaurant,238,"Carrer de Sant Adrià, 66",97a2d55faca5f8980ed77f15bed3427a
2,596e4c059fca56559d1b58c3,Decathlon la Maquinista,17117,Sporting Goods Retail,518,"Centro Comercial la Maquinista Paseo Potosí, 2",97a2d55faca5f8980ed77f15bed3427a
3,4b5b878cf964a520fe0429e3,La Maquinista,17114,Shopping Mall,553,"Pg. Potosí, 2",97a2d55faca5f8980ed77f15bed3427a
4,4cb5a95564998cfa434f0fa2,Starbucks,13035,Coffee Shop,525,"Carrer de Potosí, 2",97a2d55faca5f8980ed77f15bed3427a
5,5376059c498ebea29f00b36b,Bar Torrente,13347,Tapas Restaurant,622,"Calle Parellada, 28",97a2d55faca5f8980ed77f15bed3427a
6,53496e33498eb5ddafeef920,La Burguesa,13031,Burger Joint,500,"Calle Ciutat D'Asunción, 43",97a2d55faca5f8980ed77f15bed3427a
7,53496e33498eb5ddafeef920,La Burguesa,13145,Fast Food Restaurant,500,"Calle Ciutat D'Asunción, 43",97a2d55faca5f8980ed77f15bed3427a
8,4c1c95c6fcf8c9b6e04daa0b,Nike,17117,Sporting Goods Retail,484,"Paseo de Potosi No, 2",97a2d55faca5f8980ed77f15bed3427a
9,4fe5c8fee4b0176e6925fb6a,La Tagliatella,13236,Italian Restaurant,588,,97a2d55faca5f8980ed77f15bed3427a
10,4c4f2b0292b6a59384af2171,Apple la Maquinista,17025,Electronics Store,610,"Passeig de Potosí, 2",97a2d55faca5f8980ed77f15bed3427a
11,4dd6b3541f6ee14683103c3e,Nespresso,13035,Coffee Shop,591,"Potosí, 2",97a2d55faca5f8980ed77f15bed3427a
0,61179dfe40f13c6e0975e406,Gabby's Brunch,13028,Breakfast Spot,18,"Carrer Ramon Turro, 93",d1d49e0df5efb64832fb29b9925ad5fe
1,556d6217498ef50c5d323048,Nømad Roaster's Home,13003,Bar,297,"Calle de Pujades, 95",d1d49e0df5efb64832fb29b9925ad5fe
2,556d6217498ef50c5d323048,Nømad Roaster's Home,13035,Coffee Shop,297,"Calle de Pujades, 95",d1d49e0df5efb64832fb29b9925ad5fe
3,4b61a034f964a520a41a2ae3,Racó de la Vila,13155,Catalan Restaurant,323,"Ciutat de Granada, 33",d1d49e0df5efb64832fb29b9925ad5fe
4,4b61a034f964a520a41a2ae3,Racó de la Vila,13302,Mediterranean Restaurant,323,"Ciutat de Granada, 33",d1d49e0df5efb64832fb29b9925ad5fe
5,4b61a034f964a520a41a2ae3,Racó de la Vila,13338,Seafood Restaurant,323,"Ciutat de Granada, 33",d1d49e0df5efb64832fb29b9925ad5fe
6,5469e572498edc6b88d8c1fd,Can Dendê,13028,Breakfast Spot,363,"Ciutat de Granada, 44",d1d49e0df5efb64832fb29b9925ad5fe
7,50beabeefe1e2c36c5bf5526,Ultra-Local Records,17098,Music Store,394,"Calle de Pujades, 113",d1d49e0df5efb64832fb29b9925ad5fe
8,4e15b15d18384368edd1d202,Market Cuina Fresca,13034,Café,364,"Calle Badajoz, 83",d1d49e0df5efb64832fb29b9925ad5fe
9,4e15b15d18384368edd1d202,Market Cuina Fresca,13302,Mediterranean Restaurant,364,"Calle Badajoz, 83",d1d49e0df5efb64832fb29b9925ad5fe
10,549e9be4498e3fb730cbe69e,El Santet,13003,Bar,354,"Avinguda D'Icaria, 215",d1d49e0df5efb64832fb29b9925ad5fe
11,549e9be4498e3fb730cbe69e,El Santet,13347,Tapas Restaurant,354,"Avinguda D'Icaria, 215",d1d49e0df5efb64832fb29b9925ad5fe
12,555f2357498ee6528074710b,Espai Joliu,13034,Café,420,"Carrer de Badajoz, 95",d1d49e0df5efb64832fb29b9925ad5fe
13,555f2357498ee6528074710b,Espai Joliu,13035,Coffee Shop,420,"Carrer de Badajoz, 95",d1d49e0df5efb64832fb29b9925ad5fe
14,555f2357498ee6528074710b,Espai Joliu,13065,Restaurant,420,"Carrer de Badajoz, 95",d1d49e0df5efb64832fb29b9925ad5fe
15,5ba397333fcee8002ce9d8bc,Cafeteria Industrial,13037,Cafeteria,441,"Calle de Pallars, 154",d1d49e0df5efb64832fb29b9925ad5fe
16,595e8509e2da196c10337938,Hoppiness,13006,Beer Bar,456,"Ramón Turró, 180",d1d49e0df5efb64832fb29b9925ad5fe
17,595e8509e2da196c10337938,Hoppiness,13065,Restaurant,456,"Ramón Turró, 180",d1d49e0df5efb64832fb29b9925ad5fe
0,4c49f2379e3e2d7f12c97549,Marquesina Vía Julia,11130,Office Building,229,,5e949bd62eec0a3872120b7300358308
1,4e0f907d18a8bf9784d88448,L'Hostalet,13065,Restaurant,283,"Carrer de Les Borges Blanques, 20",5e949bd62eec0a3872120b7300358308
2,4bb8b5b7314e952120a9489d,Castell de Torre Baró,16011,Castle,428,,5e949bd62eec0a3872120b7300358308
3,4c2ca610ae6820a1f89e1943,La Freidu,13347,Tapas Restaurant,310,"Vía Júlia, 94",5e949bd62eec0a3872120b7300358308
4,4e80a48b9a528a7d4d63bf29,Plaça dels Titellaires,18000,Sports and Recreation,224,,5e949bd62eec0a3872120b7300358308
5,4be59dba910020a11631d314,Ateneu Popular de Nou Barris,10039,Music Venue,509,Calle Portlligat 11-15,5e949bd62eec0a3872120b7300358308
6,4be59dba910020a11631d314,Ateneu Popular de Nou Barris,10043,Theater,509,Calle Portlligat 11-15,5e949bd62eec0a3872120b7300358308
7,4bcad6c4cc8cd13a1b62becf,Plaça d'Ángel Pestaña,16032,Park,477,,5e949bd62eec0a3872120b7300358308
8,501ebaa4e4b0d43ab64c678a,La Bodegueta d'en Miquel,13347,Tapas Restaurant,572,"Font D'en Canyelles, 47",5e949bd62eec0a3872120b7300358308
9,5b266413270ee7002c3de2a1,El Camarote,13338,Seafood Restaurant,501,"Carrer Dels Nou Pins Núm, 36",5e949bd62eec0a3872120b7300358308
10,5b266413270ee7002c3de2a1,El Camarote,13347,Tapas Restaurant,501,"Carrer Dels Nou Pins Núm, 36",5e949bd62eec0a3872120b7300358308
0,5b74131e64c8e1002c5924b9,Cocina Hermanos Torres,13302,Mediterranean Restaurant,113,"Carrer del Taquígraf Serra, 20",fd08dcaaa7b28d2c894bb8cc0c75475b
1,4ce297a169136dcbc548f0e6,Piornedo,13034,Café,309,"Calle Nicaragua, 84",fd08dcaaa7b28d2c894bb8cc0c75475b
2,4ce297a169136dcbc548f0e6,Piornedo,13347,Tapas Restaurant,309,"Calle Nicaragua, 84",fd08dcaaa7b28d2c894bb8cc0c75475b
3,56917116498e1cf94b2936b8,La Capricciosa,13064,Pizzeria,348,"Corcega, 65",fd08dcaaa7b28d2c894bb8cc0c75475b
4,577ba43c498e1b23053a3d8d,Txokoa Barcelona,13065,Restaurant,381,"Carrer de Déu I Mata, 146",fd08dcaaa7b28d2c894bb8cc0c75475b
5,5842c04ec5f8a71c82d87d2b,Timesburg,13031,Burger Joint,358,"Nicaragua, 137",fd08dcaaa7b28d2c894bb8cc0c75475b
6,53be96c4498e31bd03d2d5f6,SandwiChez,13334,Sandwich Spot,382,"Avenida Josep Tarradellas, 116",fd08dcaaa7b28d2c894bb8cc0c75475b
